58,57,3.38,10,11.83,-153.75,0
59,58,7.37,9,3.93,-159.19,0
60,59,4.97,13.02,22.55,-157.56,0
61,60,5.54,11.4,21.49,-158.13,0
62,61,12.6,9.619999999999999,4.54,-168.03,0
63,62,5.98,5.09,0.51,-179.43,0
64,63,9.539999999999999,10.69,-19.76,-183.08,0
65,64,6.86,10.07,-43.25,-191.69,0
66,65,11.5,10.24,-40.41,-183.48,0
67,66,8.119999999999999,13.52,-43.4,-186.83,0
68,67,10.12,12.39,-45.72,-185.18,0
69,68,3.31,8.5,-54.18,-183.43,0
70,69,7.26,7.33,-55.21,-186.54,0
71,70,6.7,8.44,-55.45,-183,0
72,71,7.91,13.01,-56.75,-180.61,0
73,72,8.75,6.92,-48.51,-181.72,0
74,73,5.76,9.69,-37.93,-170.4,0
75,74,11.16,11.81,-46.91,-176.23,0
76,75,10.18,11.92,-37.43,-169.43,0
77,76,10.89,12.25,-27.64,-170.56,0
78,77,9.98,4.87,-28.3,-166.59,0
79,78,7.53,9.359999999999999,-32.12,-167.29,0
80,79,8.58,8.56,-7.48,-160.11,0
81,80,8.18,9.859999999999999,-2.39,-153.79,0
82,81,7.02,16.53,-12.75,-159.61,0
83,82,8.960000000000001,9.42,-4.93,-160.66,0
84,83,9.630000000000001,14.52,-4.02,-154.05,0
85,84,5.07,9.58,-15.63,-161.29,0
86,85,10.62,10.73,-5.44,-152.96,0
87,86,4.83,7.04,-8.449999999999999,-155.99,0
88,87,8.18,10.29,-15.97,-160.84,0
89,88,8.550000000000001,11.42,-21.93,-155.28,0
90,89,7.38,10.41,-18.67,-160.42,0
91,90,4.43,9.16,-27.73,-160.42,0
92,91,4.66,10.25,-38.87,-170.85,0
93,92,6.41,11.03,-31.82,-167.43,0
94,93,8.01,11.81,-29.91,-165.55,0
95,94,4.61,11.53,-49.72,-174.72,0
96,95,7.8,10.38,-44.57,-166.93,0
97,96,8.02,10.32,-34.57,-171.9,0
98,97,6.89,13.36,-42.79,-167.46,0
99,98,4.1,4.65,-41.37,-170.9,0
100,99,7.49,10.16,-35.97,-175.7,0
101,100,10.6,11.53,-40.41,-174.09,0
102,101,7.33,10.22,-42.27,-163.37,0
103,102,10.35,8.02,-25.73,-159.68,0
104,103,8.630000000000001,9.32,-23.29,-156.97,0
105,104,3.81,8.25,-33.95,-153.99,0
106,105,10.62,9.539999999999999,-21.04,-150.26,0
107,106,8.66,12.13,-13.38,-143.91,0
108,107,6.84,11.92,-22.91,-151.8,0
109,108,6.85,8.94,-31.61,-145.38,0
110,109,5.81,5.04,-17.88,-148.41,0
111,110,2.41,9.130000000000001,-15.32,-150.28,0
112,111,9.08,9.119999999999999,-17.17,-152.76,0
113,112,7.87,11.68,-0.98,-150.53,0
114,113,6.62,9.67,-9.06,-150.78,0
115,114,7.95,9.92,-28.93,-149.29,0
116,115,12.3,10.62,-15.96,-146.81,0
117,116,7.29,9.31,-3.88,-142.71,0
118,117,5.76,11.78,-12.32,-150.67,0
119,118,8.779999999999999,11.6,-18.15,-152.02,0
120,119,9.49,6.87,-10.3,-157.93,0
121,120,8.550000000000001,8.609999999999999,-13.28,-148.5,0
122,121,6.15,8.859999999999999,-29.72,-155.84,0
123,122,12.51,6.73,-31.02,-153.8,0
124,123,14.54,9.970000000000001,-31.49,-162.48,0
125,124,6.93,9.56,-53.48,-169.46,0
126,125,8.73,10.36,-48.46,-164.33,0
127,126,7.96,5.69,-53.53,-168.29,0
128,127,5.9,9.289999999999999,-70.93000000000001,-174.62,0
129,128,5.48,8.76,-76.84,-172.73,0
130,129,9.449999999999999,13.39,-70.90000000000001,-171.74,0
131,130,5.46,10.59,-70.93000000000001,-175.2,0
132,131,11.56,6.08,-83.76000000000001,-181.24,0
133,132,4.76,5.38,-84.27,-180.62,0
134,133,6.96,9.380000000000001,-71.48999999999999,-171.27,0
135,134,11.75,8.93,-93.93000000000001,-177.16,0
136,135,8.23,7.98,-80.34,-175.23,0
137,136,6.91,8.359999999999999,-67.62,-170.15,0
138,137,8.31,9.08,-62.12,-164.06,0
139,138,7.11,11.2,-66.05,-162.95,0
140,139,7.06,10,-56.59,-167.95,0
141,140,5.12,9.57,-47.6,-159.66,0
142,141,5.1,10.13,-58.08,-170.07,0
143,142,6.55,12.48,-31.93,-149.66,0
144,143,11.38,9.039999999999999,-22.72,-149.18,0
145,144,8.31,8.41,-26.73,-146.38,0
146,145,7.32,9.69,-13.81,-137.56,0
147,146,7.59,7.88,-21.44,-142.36,0
148,147,6.74,10.18,-3.12,-140.49,0
149,148,8.69,9.18,-16.19,-139.99,0
150,149,11.48,9.130000000000001,-16.1,-141.88,0
151,150,6.66,8.74,-8.1,-140.25,0
152,151,4.92,8.43,-11.84,-145.1,0
153,152,5.18,9.15,-8.02,-136.89,0
154,153,9.57,9.56,-2.26,-146.19,0
155,154,6.89,10.02,-9.449999999999999,-143.09,0
156,155,9.9,8.550000000000001,5.94,-143.33,0
157,156,4.51,6.73,2.41,-141.35,0
158,157,2.67,8.44,-0.46,-146.66,0
159,158,7.13,4.9,-6.43,-147.53,0
160,159,7.7,8.390000000000001,-1.56,-146.69,0
161,160,5.69,11.63,-12.57,-151.16,0
162,161,9.960000000000001,12.55,-18.06,-159.17,0
163,162,7.48,12.04,-8.93,-151.31,0
164,163,8.83,11.74,-14.62,-145.44,0
165,164,5.8,5.79,-15.97,-157.39,0
166,165,12.93,12.84,-7.87,-154.4,0
167,166,10.75,8.539999999999999,-4.4,-153.63,0
168,167,6.02,10.88,-12.53,-155.52,0
169,168,9.06,9.33,-6.07,-145.21,0
170,169,5.22,8.52,7.78,-147.17,0
171,170,7.64,10.38,5.31,-142.73,0
172,171,7.51,7.89,4.48,-147.31,0
173,172,11.85,11,20.42,-139.27,0
174,173,7.95,9.19,22.41,-140.29,0
175,174,8.99,10.69,8.48,-142.51,0
176,175,11.95,12.14,-0.5,-137.27,0
177,176,5.36,6.16,28.14,-140.55,0
178,177,11.52,11.57,9.82,-149.68,0
179,178,8.380000000000001,11.22,2.55,-147.96,0
180,179,6.85,13.06,13.3,-144.59,0
181,180,4.95,6.46,0.47,-151,0
182,181,4.24,10.94,-17.7,-161.53,0
183,182,6.18,13.94,-7.72,-154.33,0
184,183,8.41,8.390000000000001,-7.43,-158.52,0
185,184,6.67,9.720000000000001,-24.36,-163.58,0
186,185,5.97,9.73,-17.44,-164.02,0
187,186,8.869999999999999,11.18,-14.18,-158.01,0
188,187,7.36,5.76,-30.5,-166.36,0
189,188,10.22,10.49,-24.41,-160.37,0
190,189,8.07,11.39,-23.85,-153.13,0
191,190,4.46,10.76,-15.7,-157.3,0
192,191,8.41,12.08,-24.81,-161.97,0
193,192,6.22,9.69,-9.65,-155.8,0
194,193,8.58,12.55,-4.77,-151.16,0
195,194,12.4,8.890000000000001,-5.16,-155.35,0
196,195,10.08,7.73,-3.43,-149.87,0
197,196,4.6,9.57,12.73,-145.29,0
198,197,6.95,5.35,11.4,-153.24,0
199,198,6.23,10.6,6.64,-146.62,0
200,199,4.79,10.37,14.42,-146.69,0
201,200,4.73,10.04,22.5,-145.64,0
202,0,9.65,13.5,24.08,-144.2,0
203,1,6.35,10.31,37.33,-141.1,0
204,2,3.4,8.82,44.14,-143.91,0
205,3,5.28,12.03,31.67,-147.99,0
206,4,6.2,10.49,46.24,-138.53,0
207,5,3.59,9.18,50.51,-141.86,0
208,6,2.89,13.11,46.77,-145.19,0
209,7,8.609999999999999,10.79,45.07,-142.63,0
210,8,3.73,9.539999999999999,49.5,-138.32,0
211,9,11.63,8.69,47.77,-139.67,0
212,10,5.46,9.1,34.69,-141.94,0
213,11,9.49,13.19,47.73,-139.43,0
214,12,9.69,9.470000000000001,54.64,-135.89,0
215,13,6.43,10.45,47.88,-141.92,0
216,14,7.62,6.33,47,-142.39,0
217,15,4.89,10.38,63.49,-137.28,0
218,16,5.71,8.25,58.12,-136.75,0
219,17,10.02,8.69,55.34,-142.23,0
220,18,8.17,7.14,60.12,-142.08,0
221,19,7.11,9.9,65.56999999999999,-141.96,0
222,20,9.65,7.55,50.61,-149.98,0
223,21,6.89,10.73,45.84,-144.42,0
224,22,11.8,12.55,34.82,-156.2,0
225,23,6.9,6.93,17.93,-163.08,0
226,24,6.57,12.93,13.05,-163.86,0
227,25,9.57,9.550000000000001,7.86,-163.01,0
228,26,8.210000000000001,7.33,-4.32,-173.31,0
229,27,7.27,10.98,-18.19,-167.78,0
230,28,9.52,7.39,-21.85,-171.21,0
231,29,6.31,9.029999999999999,-24,-171.95,0
232,30,4.24,11.71,-30.77,-172.27,0
233,31,7.88,8.51,-26.29,-163.93,0
234,32,4.49,8.640000000000001,-32.6,-165.53,0
235,33,6.98,12.24,-43.07,-175.96,0
236,34,4.52,4.84,-41.46,-169.82,0
237,35,5.25,12.21,-40.93,-170.58,0
238,36,6.87,9.94,-47.38,-174.33,0
239,37,7.59,9.07,-53.91,-175.65,0
240,38,8.33,7.13,-51.39,-169.97,0
241,39,9.029999999999999,13.12,-51.84,-172.47,0
242,40,4,9.75,-61.42,-173.73,0
243,41,3.91,6.59,-66.94,-173.24,0
244,42,4.32,9.960000000000001,-64.87,-175.53,0
245,43,7.97,8.98,-82.33,-180.21,0
246,44,6.2,9.359999999999999,-73.97,-173.94,0
247,45,10.01,11.29,-78.58,-174.05,0
248,46,8.960000000000001,10.7,-83.15000000000001,-180.26,0
249,47,8.17,11.72,-86.34,-169.11,0
250,48,6.72,11.69,-83.95999999999999,-179.35,0
251,49,1.96,7.87,-79.84999999999999,-178.27,0
252,50,10.04,7.85,-105.21,-178.8,0
253,51,9.5,13.51,-104.81,-180.9,0
254,52,9.06,10.05,-98.13,-177.69,0
255,53,7.12,11.97,-110.07,-182.3,0
256,54,8.869999999999999,11.44,-111.9,-186.56,0
257,55,6.55,8.710000000000001,-117.41,-184.23,0
258,56,8.119999999999999,8.35,-126.64,-187.39,0
259,57,9.119999999999999,10.01,-126.78,-184.51,0
260,58,6.36,9.039999999999999,-127.17,-191.08,0
261,59,8.470000000000001,7.12,-119.48,-182.73,0
262,60,7.93,3.41,-125.16,-173.05,0
263,61,7.95,8.949999999999999,-122,-176.63,0
264,62,6.4,9.98,-118.87,-179.21,0
265,63,7.2,9.859999999999999,-138.35,-183.56,0
266,64,5.91,14.13,-121.91,-174.48,0
267,65,10.02,8.08,-105.37,-180.21,0
268,66,2.52,7.63,-109.25,-180.32,0
269,67,9.789999999999999,8.81,-111.16,-175.5,0
270,68,5.12,7.97,-96.06,-165.42,0
271,69,11.32,9.33,-85.84999999999999,-161.43,0
272,70,8.23,9.869999999999999,-85.95,-161.61,0
273,71,6.27,9.82,-68.2,-154.13,0
274,72,4,10.51,-54.08,-150.01,0
275,73,5.07,12.79,-58.12,-151.76,0
276,74,8.970000000000001,10.5,-48.21,-152.99,0
277,75,7.1,11.55,-37.28,-147.66,0
278,76,5.05,10.23,-31.79,-150.16,0
279,77,7.71,11.63,-35.51,-142,0
280,78,9.369999999999999,10.92,-13.4,-147.63,0
281,79,7.65,12.89,-17.61,-143.14,0
282,80,2.91,11.07,-23.11,-144.96,0
283,81,9.85,9.25,-18.59,-148.06,0
284,82,5.07,12.49,-10.42,-144.25,0
285,83,7.82,11.94,-30.57,-158.79,0
286,84,9.699999999999999,8.15,-38.26,-150.26,0
287,85,9.1,8.84,-36.98,-155.96,0
288,86,6.57,4.7,-70.98,-175.58,0
289,87,9.300000000000001,8.57,-93.31999999999999,-175.77,0
290,88,5.08,8.640000000000001,-102.65,-182.54,0
291,89,7.21,12.08,-114.38,-184.03,0
292,90,6.1,11.84,-131.21,-186.84,0
293,91,7.35,11.66,-127.71,-181.38,0
294,92,5.75,10.18,-128.78,-179.92,0
295,93,10.37,15.26,-147.72,-189.08,0
296,94,9.970000000000001,10.26,-151.23,-181.82,0
297,95,9.59,8.83,-148.03,-188.5,0
298,96,9.470000000000001,10.04,-134,-174.59,0
299,97,11.15,8.359999999999999,-142.53,-178.85,0
300,98,10.23,7.04,-126.01,-174.65,0
301,99,6.49,10.76,-108.44,-164.48,0
302,100,6.66,10.81,-109.7,-163.84,0
303,101,7.12,11.12,-82.15000000000001,-158.31,0
304,102,6.22,13.65,-63.14,-148.52,0
305,103,8.640000000000001,10.59,-56.11,-156.48,0
306,104,8.69,9.01,-42.51,-146.04,0
307,105,10.11,11.07,-19.82,-140.93,0
308,106,8.140000000000001,6.35,-10.29,-134.03,0
309,107,7.81,9.44,-3.81,-132.22,0
310,108,4.55,11.77,12.93,-137.61,0
311,109,11.35,11.63,22.94,-129.76,0
312,110,9.32,12.56,19.15,-139.03,0
313,111,5.02,10.57,40.69,-131.28,0
314,112,4.82,11.46,49.66,-127.25,0
315,113,7.05,12.51,37.09,-134.18,0
316,114,9.550000000000001,12.65,43.73,-126.28,0
317,115,6.14,10.33,49.91,-127.46,0
318,116,7.45,7.21,32.12,-138.85,0
319,117,7.05,7.92,13.68,-135.98,0
320,118,7.97,13.76,8.91,-141.98,0
321,119,7.32,9.300000000000001,5.66,-145.64,0
322,120,8.31,9.08,-19.93,-152.14,0
323,121,4.5,10.71,-18.98,-149.83,0
324,122,2.3,10.75,-20.22,-145.82,0
325,123,7.46,11.13,-26.87,-153.54,0
326,124,8.94,10.51,-23.96,-146.69,0
327,125,6.17,10.46,-19.51,-145.37,0
328,126,3.02,10.46,-16.1,-147.08,0
329,127,9.869999999999999,8.16,-14.38,-138.29,0
330,128,9.44,10.43,-10.07,-140.69,0
331,129,10.54,11.98,3.55,-135.23,0
332,130,8.460000000000001,5.64,-10.05,-140.3,0
333,131,12.39,9.300000000000001,14.04,-137.13,0
334,132,8.369999999999999,9.31,26.76,-133.56,0
335,133,9.99,13.25,11.59,-133.45,0
336,134,6.8,10.53,31.45,-127.5,0
337,135,7.62,15.09,42.43,-130.07,0
338,136,7.06,13.55,36.92,-131.78,0
339,137,5.81,11.95,31.74,-129.42,0
340,138,7.31,9.81,33.96,-137.74,0
341,139,6.5,9.35,48.82,-122.01,0
342,140,7.52,11.42,30.94,-133.39,0
343,141,8.74,14.65,40.59,-124.13,0
344,142,6.13,7.97,33.79,-128.19,0
345,143,9.99,10.62,14.13,-138.51,0
346,144,6.4,9.24,13.53,-133.64,0
347,145,7.92,5.65,6.23,-144.51,0
348,146,6.71,5.72,12.91,-152.04,0
349,147,6.41,8.279999999999999,-11.37,-144.32,0
350,148,10.54,9.140000000000001,-1.11,-146.62,0
351,149,8.32,8.76,-5.47,-148.32,0
352,150,7.19,6.62,-24.15,-151.44,0
353,151,9.9,9.050000000000001,-5.61,-150.4,0
354,152,1.76,9.609999999999999,1.45,-148.41,0
355,153,5.4,9.130000000000001,-11.04,-153.05,0
356,154,7.54,12.03,-5.36,-143.08,0
357,155,7.21,13.77,9.42,-143.87,0
358,156,6.61,7.91,13.54,-139.35,0
359,157,9.640000000000001,8.880000000000001,11.5,-134.58,0
360,158,5.3,5.94,17.41,-132.24,0
361,159,4.88,12.65,27.17,-138.63,0
362,160,7.11,11.09,17.16,-144.16,0
363,161,7.97,9.539999999999999,36.78,-139.3,0
364,162,3.68,10.12,38.32,-132.31,0
365,163,5.05,14.23,24.93,-140.08,0
366,164,4.6,10.61,38.13,-133.92,0
367,165,11.06,12.68,30.41,-141.32,0
368,166,9.98,8.380000000000001,26.76,-142.43,0
369,167,8,11.3,30.1,-147.04,0
370,168,8.92,11.43,28.48,-150.99,0
371,169,5.44,11.2,18.66,-156.75,0
372,170,4.99,10.6,0.62,-166.26,0
373,171,9.890000000000001,11.25,-1.56,-164.68,0
374,172,6.46,8.94,1.34,-163.07,0
375,173,6.3,10.99,-23.87,-171.73,0
376,174,4.41,9.92,-28.84,-167.35,0
377,175,7.32,13.1,-17.79,-166.1,0
378,176,4.67,8.24,-29.28,-169.72,0
379,177,8.44,10.07,-31.11,-164.13,0
380,178,4.61,10.93,-23.43,-165.7,0
381,179,9.380000000000001,9.99,-11.42,-158.06,0
382,180,9.039999999999999,9.58,-17.29,-165.59,0
383,181,5.51,12.54,-7.96,-158.72,0
384,182,4.88,9.77,-0.6899999999999999,-152.55,0
385,183,5.28,8.91,-8.59,-156.66,0
386,184,7.04,10.58,15.96,-147.73,0
387,185,9.84,9.41,20.75,-152.49,0
388,186,5.95,13.2,17.51,-150.32,0
389,187,8.029999999999999,12,10.15,-148.57,0
390,188,5.57,12.36,18.62,-150.87,0
391,189,7.85,12.21,30.65,-152.84,0
392,190,7.2,10.98,12.83,-156.36,0
393,191,10.23,12.15,22.98,-149.77,0
394,192,11.4,12.8,22.07,-153.07,0
395,193,5.98,11.02,0.54,-164.31,0
396,194,3.28,4.95,-1.47,-159.36,0
397,195,8.369999999999999,9.68,-0.3,-162.51,0
398,196,8.84,5.58,-13.93,-165.54,0
399,197,8.119999999999999,12.17,-31.49,-161.66,0
400,198,5.71,8.130000000000001,-31.02,-168.16,0
401,199,7.22,10.66,-33.53,-163.81,0
402,200,8.35,6.88,-44.3,-177.55,0
403,0,12.61,12.45,-44.17,-168.82,0
404,1,9,6.8,-33.33,-172.59,0
405,2,5.39,10.15,-55.18,-175.54,0
406,3,8.640000000000001,11.04,-45.89,-172.73,0
407,4,9.52,11.45,-35.11,-164.41,0
408,5,7.34,13.7,-40.29,-164.28,0
409,6,13.77,13.62,-43.2,-161.36,0
410,7,6.13,7.8,-23.51,-157.8,0
411,8,7.33,9.91,-12.2,-157.95,0
412,9,5.13,11.13,-28.99,-160.13,0
413,10,8.960000000000001,10.95,-17.67,-158.89,0
414,11,8.08,12.28,-7.45,-156.6,0
415,12,7.6,9.02,-30.07,-156.04,0
416,13,10.31,12.25,-13.9,-151.43,0
417,14,13.32,7,-7.68,-150.9,0
418,15,8.380000000000001,7.3,-13.18,-162.18,0
419,16,7.44,10.26,-18.38,-155.95,0
420,17,8.130000000000001,15.51,-15.3,-161.87,0
421,18,8.92,10.08,-15.51,-156.75,0
422,19,11.36,9.59,-39.71,-165.29,0
423,20,8.18,11.97,-26.86,-161.86,0
424,21,8.56,12.32,-16.66,-156.59,0
425,22,8.9,14.39,-43.91,-166.84,0
426,23,9.130000000000001,11.66,-33.21,-152.86,0
427,24,7.22,6.64,-23.19,-153.06,0
428,25,10.05,11.51,-30.17,-158.53,0
429,26,11.5,11.56,-38.28,-157.63,0
430,27,11.19,12.84,-20.47,-157.03,0
431,28,7.4,10.11,-20.09,-154.88,0
432,29,7.84,12.82,-33.17,-158.7,0
433,30,8.34,9.539999999999999,-12.65,-154.37,0
434,31,8.27,7.76,-8.07,-152.94,0
435,32,8.449999999999999,12.16,-30.5,-166.23,0
436,33,7.49,11.22,-20.58,-155.72,0
437,34,6.21,13.32,-15.57,-155.75,0
438,35,6.05,9.34,-21.83,-162.77,0
439,36,9.039999999999999,11.41,-21.73,-159.64,0
440,37,8.41,10.72,-9.960000000000001,-164.57,0
441,38,3.17,3.96,-13.19,-154.95,0
442,39,9.140000000000001,10.34,-29.11,-154.95,0
443,40,7.71,8.210000000000001,-19.85,-157.89,0
444,41,3.84,11.23,-14.84,-156.91,0
445,42,6.62,12.5,-25.27,-156.46,0
446,43,9.02,12.87,-23.5,-154.79,0
447,44,5.35,13.67,-13.3,-159.72,0
448,45,7,8.029999999999999,-12.78,-161.47,0
449,46,7.61,11.79,-26.2,-158.96,0
450,47,8.890000000000001,12.01,-13.69,-160.11,0
451,48,10.81,8.5,-14.16,-161.91,0
452,49,7.48,14.98,-28.06,-156.66,0
453,50,8.699999999999999,7.46,-19.82,-160.59,0
454,51,6.97,14.19,-5.28,-156.86,0
455,52,6.91,10.05,-26.95,-164.28,0
456,53,7.65,9.91,-18.41,-155.24,0
457,54,6.45,12.27,-11.05,-148.53,0
458,55,6.18,8.119999999999999,-16.13,-156.81,0
459,56,1.54,9.48,-17.02,-156.88,0
460,57,12.54,9.74,-3.51,-151.76,0
461,58,6.31,13.36,2.95,-155.39,0
462,59,10.25,9.460000000000001,-17.22,-157.39,0
463,60,9.130000000000001,8.73,-12.9,-148.99,0
464,61,6.86,6.13,-5.01,-147.38,0
465,62,6.23,11.9,-17.98,-159.29,0
466,63,6.58,8.359999999999999,-10.65,-148.36,0
467,64,6.43,7.11,-6.35,-149.65,0
468,65,5.65,11.65,-10.79,-150.61,0
469,66,7.96,9.300000000000001,-23.87,-158.13,0
470,67,8.140000000000001,10.5,-21.38,-157.4,0
471,68,8.869999999999999,12.29,-8.18,-155.57,0
472,69,8.94,10.83,-28.46,-162.05,0
473,70,9.140000000000001,7.4,-16.02,-153.56,0
474,71,7.82,9.210000000000001,-11.12,-153.84,0
475,72,9.08,13.05,-29.69,-161.83,0
476,73,9.75,9.779999999999999,-18.82,-160.36,0
477,74,7.62,4.34,-22.26,-160.72,0
478,75,8.859999999999999,12.21,-20.93,-165.36,0
479,76,10.54,13.58,-31.36,-162.89,0
480,77,10.49,9.550000000000001,-24.97,-164.01,0
481,78,6.85,7.4,-22.63,-159.99,0
482,79,6.6,11.32,-37.17,-163.56,0
483,80,3.12,8.119999999999999,-24.02,-158.21,0
484,81,5.76,13.25,-23.83,-156.04,0
485,82,8.69,13.07,-35.68,-168.52,0
486,83,10.85,7.3,-31.07,-157.1,0
487,84,9.99,13,-30.55,-162.99,0
488,85,10.09,8.67,-31.15,-161.23,0
489,86,11.42,8.44,-39.56,-160.09,0
490,87,9.73,10.19,-24.96,-159.86,0
491,88,9.1,10.63,-23.16,-159.05,0
492,89,8.74,8.49,-38.65,-165.78,0
493,90,6.2,14.34,-23.54,-154.02,0
494,91,8.33,13.76,-19.46,-155.74,0
495,92,7.16,9.02,-40.11,-164.83,0
496,93,6.56,13.91,-30.74,-156.41,0
497,94,10.45,13.03,-25.58,-155.7,0
498,95,8.69,10.26,-36.64,-156.36,0
499,96,6.7,8.58,-31.01,-160.67,0
500,97,10.03,11.28,-33.33,-157.91,0
501,98,6.41,10.88,-19.04,-151.59,0
502,99,8.91,10.61,-43.51,-162.47,0
503,100,9.130000000000001,12.35,-25.46,-157.26,0
504,101,9.33,8.01,-26.2,-151.5,0
505,102,7.45,9.67,-32.08,-161.44,0
506,103,5.99,10.17,-25.44,-157.78,0
507,104,7.07,10.02,-19.43,-155.36,0
508,105,10.05,9.9,-24.85,-155.52,0
509,106,10.17,10.98,-27.03,-154.14,0
510,107,11.95,13.45,-17.25,-151.15,0
511,108,8.15,8.65,-15.35,-148.58,0
512,109,8.35,11.67,-25.16,-156.83,0
513,110,-1.45,10.54,-15.54,-148.68,0
514,111,7.36,11.47,-7.83,-145.4,0
515,112,9.359999999999999,7.15,-18.63,-154.86,0
516,113,7.75,12,-9.48,-151.11,0
517,114,5.08,8.44,-3,-148.09,0
518,115,9.279999999999999,11,-5.97,-151.05,0
519,116,7.81,13.42,-7.4,-147.72,0
520,117,6.14,7.03,-2.93,-151.36,0
521,118,12.9,7.45,2.25,-141.49,0
522,119,9.369999999999999,14.6,-21.96,-157.65,0
523,120,9.619999999999999,7.08,-3.46,-150.3,0
524,121,7.79,8.69,3.77,-151.76,0
525,122,5.42,7.47,-15.59,-150.21,0
526,123,11.58,12.41,-2.98,-143.5,0
527,124,12.47,8.92,-3.62,-149.15,0
528,125,7.1,11.17,-9.289999999999999,-150.39,0
529,126,5.39,9.57,-15.17,-154.4,0
530,127,7.81,9.289999999999999,-3.33,-148.73,0
531,128,7.76,11.83,-1.86,-159.87,0
532,129,10.58,13.48,-27.1,-162.14,0
533,130,11.33,10.97,-12.16,-160.04,0
534,131,8.869999999999999,9.029999999999999,-20.98,-158.7,0
535,132,3.23,12.92,-38.86,-166.47,0
536,133,8.699999999999999,15.03,-38.38,-164.96,0
537,134,6.13,13.1,-38.73,-160.08,0
538,135,8.279999999999999,9.19,-38.58,-162.39,0
539,136,7.45,11.57,-55.9,-166.25,0
540,137,6.98,8.15,-44.58,-162.35,0
541,138,7.34,9.85,-32.99,-160.27,0
542,139,8.51,9.91,-53.78,-174.27,0
543,140,10.36,8.18,-41.57,-161.82,0
544,141,9.119999999999999,14.17,-38.3,-158.63,0
545,142,8.35,11.51,-55.3,-171.02,0
546,143,8.01,10.7,-42.18,-164.7,0
547,144,9.08,10.37,-34.11,-157.72,0
548,145,7.22,8.1,-42.47,-165.35,0
549,146,3,7.26,-50.04,-163.78,0
550,147,12.85,10.4,-24.8,-155.32,0
551,148,11.85,12.64,-17.17,-152.61,0
552,149,8.779999999999999,15.03,-39.96,-169.34,0
553,150,8.24,10.47,-18.88,-151.59,0
554,151,11.46,6.43,-2.65,-143.4,0
555,152,7.24,11.31,-20.8,-159.12,0
556,153,8.07,6.39,-15.32,-151.07,0
557,154,8.470000000000001,13.61,-2.86,-141.52,0
558,155,12.17,11.86,-1.19,-147.48,0
559,156,11.14,8.76,-21.31,-152.91,0
560,157,8.19,12.77,-10.27,-151.7,0
561,158,9.529999999999999,15.16,19.7,-138.97,0
562,159,6.19,12.74,-26.68,-159.73,0
563,160,8.1,10.85,-1.25,-146.95,0
564,161,9.109999999999999,10.74,20.81,-136.25,0
